has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,source_url,extraction_timestamp,location,class_from,class_to,year_of_establishment,national_management,state_management,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,enrollment_class_range,total_teachers,male_teachers,female_teachers,extraction_status,fields_extracted,critical_fields_extracted
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:29.958337,,,"Govt. Sarvodaya Kanya Vidyalaya, Shahbad Mohammadpur, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602825/12,South West B-i,Doe Zone-21,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,1 To 12,2-Girls,2-Urban,"Govt. Sarvodaya Kanya Vidyalaya,Shahbad Mohammadpur, New Delhi",110077,https://kys.udiseplus.gov.in/#/schooldetail/1602825/12,2025-08-10T23:37:57.492477,2-Urban,1,12,1970,1-Department of Education,1-Government,1-CBSE,1-CBSE,647,0,647,N/A,33,1,32,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:29.989155,,,"Govt. Sarvodaya Kanya Vidyalaya, Vijay Enclave Palam New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602817/12,South West B-i,Doe Zone-21,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,1 To 12,3-Co-educational,2-Urban,"Govt. Sarvodaya Kanya Vidyalaya,Vijay Enclave Palam New Delhi",110045,https://kys.udiseplus.gov.in/#/schooldetail/1602817/12,2025-08-10T23:38:06.142541,2-Urban,1,12,1992,1-Department of Education,1-Government,1-CBSE,1-CBSE,2128,0,2128,N/A,81,1,80,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:30.022104,,,"Govt. Sarvodaya Kanya Vidyalaya, V&amp;PO-Chhawla, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602818/12,South West B-i,Doe Zone-21,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,1 To 12,3-Co-educational,2-Urban,"Govt. Sarvodaya Kanya Vidyalaya,V&PO-Chhawla, New Delhi",110071,https://kys.udiseplus.gov.in/#/schooldetail/1602818/12,2025-08-10T23:38:15.179193,2-Urban,1,12,1969,1-Department of Education,1-Government,1-CBSE,1-CBSE,1413,106,1307,N/A,61,4,57,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:30.053784,,,"GOVT. SARVODAYA VIDYALAYA, NASIRPUR  SITE-1, NEW DELHI",https://kys.udiseplus.gov.in/#/schooldetail/1605974/12,South West B-i,Doe Zone-21,2025-26,,1-Department of Education,- To -,N/A,2-Urban,"NASIRPUR SITE-1, NEW DELHI",110045,https://kys.udiseplus.gov.in/#/schooldetail/1605974/12,2025-08-10T23:38:24.223104,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:30.087434,,,"Govt. Sarvodaya Vidyalaya, Sector-13, Dwarka, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1603525/12,South West B-i,Doe Zone-21,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,1 To 12,3-Co-educational,2-Urban,"Govt. Sarvodaya Vidyalaya,Sector-13, Dwarka, New Delhi",110075,https://kys.udiseplus.gov.in/#/schooldetail/1603525/12,2025-08-10T23:38:33.314577,2-Urban,1,12,2016,1-Department of Education,1-Government,1-CBSE,1-CBSE,1618,1033,585,N/A,63,16,47,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:30.119894,,,"Govt. Sarvodaya Vidyalaya, Sector-17, Dwarka, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1603523/12,South West B-i,Doe Zone-21,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,1 To 12,3-Co-educational,2-Urban,"Govt. Sarvodaya Vidyalaya,Sector-17, Dwarka, New Delhi",110078,https://kys.udiseplus.gov.in/#/schooldetail/1603523/12,2025-08-10T23:38:42.412510,2-Urban,1,12,2016,1-Department of Education,1-Government,1-CBSE,1-CBSE,1675,1036,639,N/A,71,19,52,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:30.596245,,,"Great Mission Public School, D-40, Sanjay Enclave, Uttam Nagar, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601821/12,South West B-i,Doe Zone-21,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"Great Mission Public School,D-40, Sanjay Enclave, Uttam Nagar, New Delhi",110059,https://kys.udiseplus.gov.in/#/schooldetail/1601821/12,2025-08-10T23:38:51.491906,2-Urban,1,5,1991,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,176,94,82,N/A,6,0,6,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:30.630881,,,"Green Wood Public School,RZF-529,Raj Nagar-II,Netaji Subhash Marg, Palam Colony, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601811/12,South West B-i,Doe Zone-21,2025-26,,0-Not Available,- To -,N/A,2-Urban,"Green Wood Public School,RZF-529,Raj Nagar-II,Netaji Subhash Marg, Palam Colony, New Delhi",110077,https://kys.udiseplus.gov.in/#/schooldetail/1601811/12,2025-08-10T23:38:59.896926,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:30.663433,,,"Guru Harkrishan Model School,RZG-140/1, Raj Nagar, Part-II, Palam Colony, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602875/12,South West B-i,Doe Zone-21,2025-26,,0-Not Available,- To -,N/A,2-Urban,"Guru Harkrishan Model School,RZG-140/1, Raj Nagar, Part-II, Palam Colony, New Delhi",110045,https://kys.udiseplus.gov.in/#/schooldetail/1602875/12,2025-08-10T23:39:08.595219,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:30.694899,,,"Gyan Jyoti Public School, Chhawla New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602863/12,South West B-i,Doe Zone-21,2025-26,6-Pr. Up Pr. and Secondary Only,9-Private Unaided (Recognized),1 To 10,3-Co-educational,2-Urban,"Gyan Jyoti Public Sec. School,Chhawla New Delhi",110071,https://kys.udiseplus.gov.in/#/schooldetail/1602863/12,2025-08-10T23:39:17.755496,2-Urban,1,10,1987,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,NA,1101,676,425,N/A,39,6,33,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:30.728516,,,"Gyan Public School, Bijwasan New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602862/12,South West B-i,Doe Zone-21,2025-26,2-Primary with Upper Primary,9-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,"Gyan Public School,Bijwasan New Delhi",110061,https://kys.udiseplus.gov.in/#/schooldetail/1602862/12,2025-08-10T23:39:26.927517,2-Urban,1,8,1993,5-Private Unaided (Recognized),9-DoE_UnAided,NA,NA,231,148,83,N/A,13,1,12,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:30.764502,,,"Gyan Sagar Public School, P - Block, Raj Nagar II, Palam Colony, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602845/12,South West B-i,Doe Zone-21,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,9-Private Unaided (Recognized),1 To 12,3-Co-educational,2-Urban,"Gyan Sagar Public School,P - Block, Raj Nagar II, Palam Colony, New Delhi",110077,https://kys.udiseplus.gov.in/#/schooldetail/1602845/12,2025-08-10T23:39:36.061769,2-Urban,1,12,1993,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,1-CBSE,1122,692,430,N/A,69,8,61,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:30.797795,,,"Gyan Vijay Model School, Palam Vill, Near Corporation Bank, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1603514/12,South West B-i,Doe Zone-21,2025-26,2-Primary with Upper Primary,9-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,"Gyan Vijay Model School,Palam Vill, Near Corporation Bank, New Delhi",110045,https://kys.udiseplus.gov.in/#/schooldetail/1603514/12,2025-08-10T23:39:45.237303,2-Urban,1,8,2014,5-Private Unaided (Recognized),9-DoE_UnAided,NA,NA,296,200,96,N/A,15,1,14,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:30.829679,,,"HAMILTON INTERNATIONAL SCHOOL, PLOT NO.653, GALI NO.4, SHAHBAD MOHD. PUR, NEW DELHI",https://kys.udiseplus.gov.in/#/schooldetail/1605957/12,South West B-i,Doe Zone-21,2025-26,,10-Private Unaided (Recognized),- To -,N/A,2-Urban,"PLOT NO.653, GALI NO.4, SHAHBAD MOHD. PUR, NEW DELHI",110061,https://kys.udiseplus.gov.in/#/schooldetail/1605957/12,2025-08-10T23:39:54.263718,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:30.860453,,,"Happy Child Public School, B-12 Chander Vihar Palam Extn Sec 7 Dwarka New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1605396/12,South West B-i,Doe Zone-21,2025-26,2-Primary with Upper Primary,9-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,"Happy Child Public School,B-12 Chander Vihar Palam Extn Sec 7 Dwarka New Delhi",110075,https://kys.udiseplus.gov.in/#/schooldetail/1605396/12,2025-08-10T23:40:03.253067,2-Urban,1,8,2005,5-Private Unaided (Recognized),9-DoE_UnAided,NA,NA,184,92,92,N/A,11,0,11,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:30.895719,,,"Happy English Public School, G-13, Nanda Block, Mahavir Enclave, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602787/12,South West B-i,Doe Zone-21,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"Happy English Public School,G-13, Nanda Block, Mahavir Enclave, New Delhi",110045,https://kys.udiseplus.gov.in/#/schooldetail/1602787/12,2025-08-10T23:40:12.338360,2-Urban,1,5,2010,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,136,75,61,N/A,5,0,5,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:30.931246,,,"Harsh Public School, RZ 245/13 14 Gali No.8 Jagdamba Vihar, Sagarpur, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601880/12,South West B-i,Doe Zone-21,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"Harsh Public School,RZ 245/13 14 Gali No.8 Jagdamba Vihar, Sagarpur, New Delhi",110046,https://kys.udiseplus.gov.in/#/schooldetail/1601880/12,2025-08-10T23:40:21.292312,2-Urban,1,5,2004,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,50,29,21,N/A,4,0,4,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:30.962671,,,"Heera Model School, Samalka New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601845/12,South West B-i,Doe Zone-21,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"Heera Model School,Samalka New Delhi",110037,https://kys.udiseplus.gov.in/#/schooldetail/1601845/12,2025-08-10T23:40:30.417532,2-Urban,1,5,2003,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,464,303,161,N/A,17,1,16,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:39.511685,,,"Heera Public School, Samalka, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602843/12,South West B-i,Doe Zone-21,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,9-Private Unaided (Recognized),1 To 12,3-Co-educational,2-Urban,"Heera Public School,Samalka, New Delhi",110037,https://kys.udiseplus.gov.in/#/schooldetail/1602843/12,2025-08-10T23:40:39.498600,2-Urban,1,12,1992,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,1-CBSE,2708,1683,1025,N/A,116,13,103,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:39.543727,,,"Hira Devi Model Public School, RZ F-995, Raj Nagar-II Palam Colony New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1605059/12,South West B-i,Doe Zone-21,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"Hira Devi Model Public School,RZ F-995, Raj Nagar-II Palam Colony New Delhi",110077,https://kys.udiseplus.gov.in/#/schooldetail/1605059/12,2025-08-10T23:40:48.662497,2-Urban,1,5,1999,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,14,8,6,N/A,2,1,1,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:39.575567,,,"Holey Heart Public School, F Block, Mahavir Extension, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602849/12,South West B-i,Doe Zone-21,2025-26,6-Pr. Up Pr. and Secondary Only,9-Private Unaided (Recognized),1 To 10,3-Co-educational,2-Urban,"Holey Heart Public School,F Block, Mahavir Extension, New Delhi",110045,https://kys.udiseplus.gov.in/#/schooldetail/1602849/12,2025-08-10T23:40:57.795016,2-Urban,1,10,1990,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,NA,415,223,192,N/A,21,1,20,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:39.611277,,,"Indraprastha International School, Sector-10, Dwarka, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602865/12,South West B-i,Doe Zone-21,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,9-Private Unaided (Recognized),1 To 12,3-Co-educational,2-Urban,"Indraprastha International School,Sector-10, Dwarka, New Delhi",110075,https://kys.udiseplus.gov.in/#/schooldetail/1602865/12,2025-08-10T23:41:06.939967,2-Urban,1,12,2003,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,1-CBSE,2397,1335,1062,N/A,155,24,131,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:39.651487,,,"ITBP Public School, Sec-16-B, Dwarka, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1603528/12,South West B-i,Doe Zone-21,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,9-Private Unaided (Recognized),1 To 12,3-Co-educational,2-Urban,"ITBP Public School,Sec-16-B, Dwarka, New Delhi",110075,https://kys.udiseplus.gov.in/#/schooldetail/1603528/12,2025-08-10T23:41:16.072885,2-Urban,1,12,2013,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,1-CBSE,1313,807,506,N/A,55,9,46,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:39.685742,,,"ITL Public School, Sector - 9 Dwarka, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602882/12,South West B-i,Doe Zone-21,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,9-Private Unaided (Recognized),1 To 12,3-Co-educational,2-Urban,"ITL Public School,Sector - 9 Dwarka, New Delhi",110077,https://kys.udiseplus.gov.in/#/schooldetail/1602882/12,2025-08-10T23:41:25.219575,2-Urban,1,12,2001,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,1-CBSE,2206,1306,900,N/A,118,11,107,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:39.722254,,,"Jai Bharti Public School, RZ 63/397 G.No I-A Shiv Puri, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1605260/12,South West B-i,Doe Zone-21,2025-26,2-Primary with Upper Primary,9-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,"Jai Bharti Public School,RZ 63/397 G.No I-A Shiv Puri, New Delhi",110046,https://kys.udiseplus.gov.in/#/schooldetail/1605260/12,2025-08-10T23:41:34.325155,2-Urban,1,8,2000,5-Private Unaided (Recognized),9-DoE_UnAided,NA,NA,225,143,82,N/A,10,2,8,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:39.767246,,,"Jain Model Public School, 56B, Vaishali Colony, Dwarka, Palam-Dabri Road, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602790/12,South West B-i,Doe Zone-21,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"Jain Model Public School,56B, Vaishali Colony, Dwarka, Palam-Dabri Road, New Delhi",110045,https://kys.udiseplus.gov.in/#/schooldetail/1602790/12,2025-08-10T23:41:43.518488,2-Urban,1,5,2014,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,12,4,8,N/A,2,0,2,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:39.799723,,,"Jai Public School,C-3, Mahavir Vihar, Dwarka Sec.-1, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601820/12,South West B-i,Doe Zone-21,2025-26,,0-Not Available,- To -,N/A,2-Urban,"Jai Public School,C-3, Mahavir Vihar, Dwarka Sec.-1, New Delhi",110045,https://kys.udiseplus.gov.in/#/schooldetail/1601820/12,2025-08-10T23:41:52.734653,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:39.832059,,,"J.B.M Public School, RZ - 666/1, Sadh Nagar - II, Naseer Pur Road, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1605263/12,South West B-i,Doe Zone-21,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,9-Private Unaided (Recognized),1 To 12,3-Co-educational,2-Urban,"J.B.M Public School,RZ - 666/1, Sadh Nagar - II, Naseer Pur Road, New Delhi",110045,https://kys.udiseplus.gov.in/#/schooldetail/1605263/12,2025-08-10T23:42:02.005307,2-Urban,1,12,1986,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,1-CBSE,1298,830,468,N/A,49,3,46,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:39.863879,,,"J.D.Public School, RZ 251-B, St. No.1, Durga Park, Nasir Pur, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601878/12,South West B-i,Doe Zone-21,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"J.D.Public School,RZ 251-B, St. No.1, Durga Park, Nasir Pur, New Delhi",110045,https://kys.udiseplus.gov.in/#/schooldetail/1601878/12,2025-08-10T23:42:11.180823,2-Urban,1,5,2004,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,163,89,74,N/A,8,0,8,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:39.895476,,,"Jeewan Public School, Block A, Bharat Vihar Raja Puri, Uttam Nagar, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1605261/12,South West B-i,Doe Zone-21,2025-26,6-Pr. Up Pr. and Secondary Only,9-Private Unaided (Recognized),1 To 10,3-Co-educational,2-Urban,"Jeewan Public School,Block A, Bharat Vihar Raja Puri, Uttam Nagar, New Delhi",110075,https://kys.udiseplus.gov.in/#/schooldetail/1605261/12,2025-08-10T23:42:20.433125,2-Urban,1,10,1995,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,NA,783,446,337,N/A,17,0,17,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:39.929296,,,"Jindal Public School, Dashrath Puri Dwarka Palam Road New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602839/12,South West B-i,Doe Zone-21,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,9-Private Unaided (Recognized),1 To 12,3-Co-educational,2-Urban,"Jindal Public School,Dashrath Puri Dwarka Palam Road New Delhi",110045,https://kys.udiseplus.gov.in/#/schooldetail/1602839/12,2025-08-10T23:42:29.720892,2-Urban,1,12,1985,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,1-CBSE,1430,868,562,N/A,52,10,42,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:39.960588,,,"Jinvani Bharti Public School, Sector 4, Phase -I, Dwarka, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602868/12,South West B-i,Doe Zone-21,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,9-Private Unaided (Recognized),1 To 12,3-Co-educational,2-Urban,"Jinvani Bharti Public School,Sector 4, Phase -I, Dwarka, New Delhi",110075,https://kys.udiseplus.gov.in/#/schooldetail/1602868/12,2025-08-10T23:42:38.900694,2-Urban,1,12,1997,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,1-CBSE,1124,644,480,N/A,57,0,57,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:39.991701,,,"J M International School, Sector-6, Dwarka, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602893/12,South West B-i,Doe Zone-21,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,9-Private Unaided (Recognized),1 To 12,3-Co-educational,2-Urban,"J M International School,Sector-6, Dwarka, New Delhi",110075,https://kys.udiseplus.gov.in/#/schooldetail/1602893/12,2025-08-10T23:42:48.127798,2-Urban,1,12,2006,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,1-CBSE,1260,718,542,N/A,63,6,57,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:40.023831,,,"J R Public School, K - 135/P -14 Shiv Puri, West Sagarpur, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602856/12,South West B-i,Doe Zone-21,2025-26,6-Pr. Up Pr. and Secondary Only,9-Private Unaided (Recognized),1 To 10,3-Co-educational,2-Urban,"J R Public School, K - 351 / P -14 Gali No.-2, Shiv Puri, West Sagarpur, New Delhi",110046,https://kys.udiseplus.gov.in/#/schooldetail/1602856/12,2025-08-10T23:42:57.336616,2-Urban,1,10,1989,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,NA,408,260,148,N/A,17,3,14,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:40.056713,,,"Kanak Public School, Kh. No. 988/1, Kapashera, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1605726/12,South West B-i,Doe Zone-21,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"Kh. No. 988/1, Kapashera, New Delhi",110037,https://kys.udiseplus.gov.in/#/schooldetail/1605726/12,2025-08-10T23:43:06.597690,2-Urban,1,5,2014,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,284,188,96,N/A,7,0,7,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:40.092775,,,"Kanwal Bharti Public School, RZE-219, Gali No.-18, Sadh Nagar, Palam Colony. New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1603515/12,South West B-i,Doe Zone-21,2025-26,2-Primary with Upper Primary,9-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,"Kanwal Bharti Public School,RZE-219, Gali No.-18, Sadh Nagar, Palam Colony. New Delhi",110045,https://kys.udiseplus.gov.in/#/schooldetail/1603515/12,2025-08-10T23:43:15.725243,2-Urban,1,8,2000,5-Private Unaided (Recognized),9-DoE_UnAided,NA,NA,343,202,141,N/A,12,2,10,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:40.125514,,,"Karan Deep Public School, Village &amp; Po: Bharthal New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602861/12,South West B-i,Doe Zone-21,2025-26,2-Primary with Upper Primary,9-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,"Karan Deep Public School,Village & Po Bharthal New Delhi",110077,https://kys.udiseplus.gov.in/#/schooldetail/1602861/12,2025-08-10T23:43:24.788792,2-Urban,1,8,1994,5-Private Unaided (Recognized),9-DoE_UnAided,NA,NA,80,50,30,N/A,9,0,9,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:40.156938,,,"Kasturi Devi Public School, B-1/60 Vijay Enclave Palam Dabri Road, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602778/12,South West B-i,Doe Zone-21,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"Kasturi Devi Public School,B-1/60 Vijay Enclave Palam Dabri Road, New Delhi",110045,https://kys.udiseplus.gov.in/#/schooldetail/1602778/12,2025-08-10T23:43:33.830836,2-Urban,1,5,2001,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,93,53,40,N/A,7,1,6,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:40.188374,,,"Kennedy Public School, RZ H-2/826 Raj Nagar Part II, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602835/12,South West B-i,Doe Zone-21,2025-26,6-Pr. Up Pr. and Secondary Only,9-Private Unaided (Recognized),1 To 10,3-Co-educational,2-Urban,"Kennedy Public School,RZ H-2/826 Raj Nagar Part II, New Delhi",110077,https://kys.udiseplus.gov.in/#/schooldetail/1602835/12,2025-08-10T23:43:42.938825,2-Urban,1,10,1988,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,NA,283,170,113,N/A,14,2,12,SUCCESS,11,2
TRUE,TRUE,DELHI,107,SOUTH WEST B-I,1609,2025-08-10T12:55:40.222859,,,"Kids Castle School, H-4/77, Bengali Colony, Mahavir Enclave, New Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1605728/12,South West B-i,Doe Zone-21,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"H-4/77, Bengali Colony, Mahavir Enclave, New Delhi",110059,https://kys.udiseplus.gov.in/#/schooldetail/1605728/12,2025-08-10T23:43:52.257605,2-Urban,1,5,2016,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,87,47,40,N/A,6,0,6,SUCCESS,11,2
