has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,last_modified
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.270685,N/A,N/A,NARAYAN PAKURIA MAKTAB JR. HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491113/11,Purba Medinipur,Panskura -Ii,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,"Narayan Pakuria, Namalbarh, Kolaghat, Purba Medinipur, 721151",721151,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.302250,N/A,N/A,NARAYAN PAKURIA MAKTAB PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491112/11,Purba Medinipur,Panskura -Ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"Narayan Pakuria, Namalbarh, Kolaghat, Purba Medinipur, 721151",721151,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.333346,N/A,N/A,NARAYANPUR JUNIOR HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491388/11,Purba Medinipur,Nandakumar,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,"NARAYANPUR , GANJA NARAYANPUR , NANDAKUMAR , PURBA MEDINIPUR",721648,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.366007,N/A,N/A,NARAYANPUR PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491387/11,Purba Medinipur,Nandakumar,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,narayanpur ganja narayanpur,721648,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.396071,N/A,N/A,NARDANDA PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443845/11,Purba Medinipur,Ramnagar -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"vill nardanda,post jasteghari,dist purba medinipur",721446,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.426621,N/A,N/A,NARENDRANATH SPL. SCHOOL FOR VH&amp;MR,https://kys.udiseplus.gov.in/#/schooldetail/3443935/11,Purba Medinipur,Bhagwanpur -Ii,2024-25,2-Primary with Upper Primary,16-Mass Education,1 To 8,3-Co-educational,1-Rural,VILL. IKSHUPATRIKA P.O. JUKHIA BAZAR,721430,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.458064,N/A,N/A,NARENDRA SISU SHIKSHA MANDIR,https://kys.udiseplus.gov.in/#/schooldetail/3499201/11,Purba Medinipur,Bhagwanpur -I,2024-25,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,9-NA,NA,NA,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.488372,N/A,N/A,NARGHAT B.D. PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3419037/11,Purba Medinipur,Chandipur,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,NARGHAT,721633,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.519066,N/A,N/A,NARGHAT MADRASAH SIKSHA KENDRA,https://kys.udiseplus.gov.in/#/schooldetail/3419038/11,Purba Medinipur,Chandipur,2024-25,4-Upper Primary only,13-Madrasah Siksha Kendra,5 To 8,3-Co-educational,1-Rural,NARGHAT SRIPATIGANG,721633,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.550511,N/A,N/A,NARIA PRY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3468430/11,Purba Medinipur,Patashpur -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"NARIA,MAKRAMPUR,PURBA MEDINIPUR",721439,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.584628,N/A,N/A,NARIHA PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3468106/11,Purba Medinipur,Ramnagar -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,nariha,721423,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.616970,N/A,N/A,NARIKELDAHA BHANDAR PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3418595/11,Purba Medinipur,Moyna,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"NARIKELDAHA, ASNANA",721642,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.649701,N/A,N/A,NARIKELDAHA BOARD PRY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3418596/11,Purba Medinipur,Moyna,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NARIKELDAHA ASNAN PURBA MEDINIPUR,721642,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.682194,N/A,N/A,NARIKELDAHA HARISMRITI PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3418594/11,Purba Medinipur,Moyna,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NARIKELDAHA ASNAN PURBA MEDINIPUR,721642,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.724548,N/A,N/A,NARIKEL DAHA MADHYMIK S.K,https://kys.udiseplus.gov.in/#/schooldetail/3491041/11,Purba Medinipur,Moyna,2024-25,4-Upper Primary only,12-SSKs & MSks,5 To 8,3-Co-educational,1-Rural,"NARIKELDAHA, ASNAN",721642,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.755888,N/A,N/A,NARIKELDAHA NARASINGHA MANDIR S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3491042/11,Purba Medinipur,Moyna,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,NARIKELDAHA ASNAN PURBA MEDINIPUR,721642,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.786578,N/A,N/A,NARIKELDAHA PASCHIM JR. HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3418598/11,Purba Medinipur,Moyna,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,"NARIKELDAHA, ASNAN",721642,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.819240,N/A,N/A,NARIKELDAHA PASCHIMPARA PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3418597/11,Purba Medinipur,Moyna,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"NARIKELDAHA, ASNAN, MOYNA, PURBA MEDINIPUR",721642,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.851471,N/A,N/A,NARIKEL DAHA SAMANTA PARA S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3418618/11,Purba Medinipur,Moyna,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"NARIKELDAHA, ASNANA",721642,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.882947,N/A,N/A,NARKULI BOARD PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3492654/11,Purba Medinipur,Ramnagar -Ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,narkuli,721423,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.914219,N/A,N/A,NARKULI PURBA S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3492656/11,Purba Medinipur,Ramnagar -Ii,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,NARKULI,721423,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.944083,N/A,N/A,NARPADA PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3444206/11,Purba Medinipur,Patashpur -I,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,NARPADA,721454,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:43.974801,N/A,N/A,NARSULLYACHAK PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3419328/11,Purba Medinipur,Khejuri -Ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL NARSULLYACHAK,P.O HALUDBARI,P.SKHEJURI,DIST PURMED",721432,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.007461,N/A,N/A,NARUABILA G.A. VIDYAYATAN,https://kys.udiseplus.gov.in/#/schooldetail/3468166/11,Purba Medinipur,Bhagwanpur -Ii,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,"NARUABILA,P.O BAMANBARH",721456,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.039396,N/A,N/A,NARUABILA PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3492107/11,Purba Medinipur,Bhagwanpur -Ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,VILL. NARUABILA P.O. BAMANBARH,721456,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.069458,N/A,N/A,NARUBHUNIACHAK PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3468212/11,Purba Medinipur,Egra -Ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL NARUBHUNIACHAK, P.O. JAMUALACHHIMPUR",721422,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.098897,N/A,N/A,NARVEDI CHAK S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3467230/11,Purba Medinipur,Panskura -I,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,VILL NARVEDICHAK PO MAGURI JAGANNATHCHAK PS PANSKURA DIST PURBA MEDINIPUR,721152,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.129308,N/A,N/A,NASIRABAD SUKANTA S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3467516/11,Purba Medinipur,Chandipur,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,NASIRBAD,721625,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.159446,N/A,N/A,NASIRPUR S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3492674/11,Purba Medinipur,Ramnagar -Ii,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,nasirpur,721453,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.190231,N/A,N/A,NASKARDHGIHI ADIBASIPARA S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3467245/11,Purba Medinipur,Panskura -I,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,VILL NASKARDIGHI PO PANSKURA PS PANSKURA DIST PURBA MEDINIPUR,721139,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.222509,N/A,N/A,NASKARDIGHI ASHA DURGA M.S.K.,https://kys.udiseplus.gov.in/#/schooldetail/3491187/11,Purba Medinipur,Panskura -I,2024-25,4-Upper Primary only,12-SSKs & MSks,5 To 8,3-Co-educational,1-Rural,VILL NASKARDIGHI PO PANSKURA DIST PURBA MEDINIPUR,721139,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.265490,N/A,N/A,NASKARDIGHI PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3418732/11,Purba Medinipur,Panskura -I,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,VILL NASKARDIGHI PO PS PANSKURA DIST PURBA MEDINIPUR,721139,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.296362,N/A,N/A,NASKARPADA JR. HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491790/11,Purba Medinipur,Contai -I,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,NASKARPADA,721452,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.328334,N/A,N/A,NASKARPADA PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491789/11,Purba Medinipur,Contai -I,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,NASKARPADA,721452,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.358947,N/A,N/A,NASKARPUR BASUDEVPUR MATILAL PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3492197/11,Purba Medinipur,Egra -Ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL, P.O. BASUDEBPUR",721452,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.389034,N/A,N/A,NASKARPUR BHUBANESWAR PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443972/11,Purba Medinipur,Egra -Ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL, P.O. NASKARPUR, PURBA MEDINIPUR",721422,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.420049,N/A,N/A,NASKARPUR BHUBANESWAR S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3444008/11,Purba Medinipur,Egra -Ii,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,VILL. P.O. NASKARPUR,721422,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.451217,N/A,N/A,NASKARPUR JELE PARA S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3444007/11,Purba Medinipur,Egra -Ii,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,VILL. P.O. NASKARPUR,721422,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.483149,N/A,N/A,NATDIGHI PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443568/11,Purba Medinipur,Contai -I,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,NATDIGHI DHANGAON,721401,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.513915,N/A,N/A,NATESWARICHAK BD. PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3467483/11,Purba Medinipur,Chandipur,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,NATESWARICHAK,721656,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.544475,N/A,N/A,NATESWARICHAK MA MANASA S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3467519/11,Purba Medinipur,Chandipur,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,MURADPUR,721656,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.575716,N/A,N/A,NATESWARICHAK NITYANANDA VIDYAPITH,https://kys.udiseplus.gov.in/#/schooldetail/3467485/11,Purba Medinipur,Chandipur,2024-25,7-Upper Pr. and Secondary,15-Govt. Sponsered,5 To 10,3-Co-educational,1-Rural,"VILL NATESWARICHAK ,P.O BARAGHUNI ,P.S CHANDIPUR, DIST PURBA MEDINIPUR, PIN 721656",721656,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.607321,N/A,N/A,NATIONAL MATANGINI SAKSHARTA SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3401042/11,Purba Medinipur,Sahid Matangini,2024-25,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,TAMLUK NORTH,721172,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.637486,N/A,N/A,NATPATIA JR. HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443329/11,Purba Medinipur,Sutahata,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,Natpatia,721658,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.670371,N/A,N/A,NATPATIA NEW PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443324/11,Purba Medinipur,Sutahata,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,NATPATIA,721658,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.702386,N/A,N/A,NATSHAL BALARAMCHAK SITALA PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3419120/11,Purba Medinipur,Mahisadal,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"PO GEONKHALI, PS MAHISHADAL, DIST PURBA MEDINIPUR, PIN 721603",721603,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.732786,N/A,N/A,NATSHAL BALARAM CHAK S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3467576/11,Purba Medinipur,Mahisadal,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"NATSHAL BALARAMCHAK, GEONKHALI, MAHISHADAL, PURBA MEDINIPUR",721603,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.764216,N/A,N/A,NATSHAL HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443241/11,Purba Medinipur,Mahisadal,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,"NATSHAL HIGH SCHOOL,",721603,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.811104,N/A,N/A,NATSHAL KUMBHACHAK PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443238/11,Purba Medinipur,Mahisadal,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"PO NATSHAL, PS MAHISHADAL, DIST PURBA MEDINIPUR, PIN 721603",721603,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.843128,N/A,N/A,NATSHAL MATSHYACHAK PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3467567/11,Purba Medinipur,Mahisadal,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"PO NATSHAL, PS MAHISHADAL, DIST PURBA MEDINIPUR, PIN 721603",721603,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.876664,N/A,N/A,NATSHAL NARASINGHACHAK SRI SRI RAMKRISHNA ABAITANIK PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443239/11,Purba Medinipur,Mahisadal,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"PO NATSHAL, PS MAHISHADAL, DIST PURBA MEDINIPUR, PIN 721603",721603,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.909018,N/A,N/A,NATSHAL SENI PARA S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3419141/11,Purba Medinipur,Mahisadal,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,NATSHAL,721603,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.940052,N/A,N/A,NAVADHA SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3500757/0,Purba Medinipur,Contai -Ii,Unknown,1-Primary,5-Private Unaided(Recognized),1 To 5,3-Co-educational,9-NA,NA,721427,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:44.971068,N/A,N/A,NAYABASAN (ASTARA) PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491293/11,Purba Medinipur,Sahid Matangini,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"ASTARA,DEMARIHAT,TAMLUK, PURBA MEDINIPUR",721172,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:55.838900,N/A,N/A,NAYABASAN S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3442912/11,Purba Medinipur,Panskura -I,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,VILL NAYABASAN PO RATULIA PS PANSKURA DIST PURBA MEDINIPUR,721139,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:55.870424,N/A,N/A,NAYACHAK RAMCHANDRA P. S. MSK,https://kys.udiseplus.gov.in/#/schooldetail/3443486/11,Purba Medinipur,Nandigram -I,2024-25,4-Upper Primary only,12-SSKs & MSks,5 To 8,3-Co-educational,1-Rural,mahamadpur,721631,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:55.900727,N/A,N/A,NAYACHAK SPL. PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3467702/11,Purba Medinipur,Nandigram -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NAYACHAK,721631,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:55.930416,N/A,N/A,NAYACHARA BD. PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443759/11,Purba Medinipur,Khejuri -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"DAKSHIN LAKSHI, LAKSHI, KHEJURI, PURBA MEDINIPUR",721430,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:55.960385,N/A,N/A,NAYA CHARA NARENDRA S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3443784/11,Purba Medinipur,Khejuri -I,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"NAYACHARA, LAKSHI, PURBA MEDINIPUR",721430,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:55.991999,N/A,N/A,NAYAPARA PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3492173/11,Purba Medinipur,Egra -Ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL. NAYAPARA, P.O. BALIGHAI, P.S. EGRA",721422,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:56.022029,N/A,N/A,NAYAPUT M.M. JR. BASIC,https://kys.udiseplus.gov.in/#/schooldetail/3467864/11,Purba Medinipur,Contai -I,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,NAYAPUT,721401,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:56.053001,N/A,N/A,NAYAPUT PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443582/11,Purba Medinipur,Contai -I,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,NAYAPUT,721401,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:56.088026,N/A,N/A,NAYAPUT SUBHAS CHANDRA SISHU N,https://kys.udiseplus.gov.in/#/schooldetail/3467860/11,Purba Medinipur,Contai -I,2024-25,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,"NAYAPUT, CONTAI, PURBA MEDINIPUR",721401,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:56.118644,N/A,N/A,NAYAPUT SUDHIR KUMAR HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3400554/11,Purba Medinipur,Contai -I,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,"NAYAPUT, CONTAI, PURBA MEDINIPUR",721401,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:56.149097,N/A,N/A,NAYASHYAMPUR PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3492628/11,Purba Medinipur,Ramnagar -Ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,nayashyampur,721453,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:56.178362,N/A,N/A,NAYEBCHAK BRAHAMATATTA PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443488/11,Purba Medinipur,Khejuri -Ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL. HALUDBARI P.O. HALUDBARI,P.S KHEJURI",721432,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:56.208173,N/A,N/A,NAYEBCHAK SSK,https://kys.udiseplus.gov.in/#/schooldetail/3491759/11,Purba Medinipur,Khejuri -Ii,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"VILL, P.O. HALUDBARI, P.S. KHEJURI",721431,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:56.239911,N/A,N/A,NAYNAN ADARSHA VIVEKANANDA K.G SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491708/11,Purba Medinipur,Nandigram -I,2024-25,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,DAUDPUR,721631,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:56.269605,N/A,N/A,NAYNAN BEG P SSK,https://kys.udiseplus.gov.in/#/schooldetail/3491707/11,Purba Medinipur,Nandigram -I,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,DAUDPUR,721631,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:56.299872,N/A,N/A,NAYNAN B P BHUSAN  MSK,https://kys.udiseplus.gov.in/#/schooldetail/3491706/11,Purba Medinipur,Nandigram -I,2024-25,4-Upper Primary only,12-SSKs & MSks,5 To 8,3-Co-educational,1-Rural,NAYNAN,721631,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:31:56.339466,N/A,N/A,NAYNAN CHHYAGHORI  PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443458/11,Purba Medinipur,Nandigram -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,DAUDPUR,721631,N/A
